age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date,customer_value_score,estimated_income,age_bin,previous_bin
32,management,married,tertiary,92,0,0,unknown,4.762173934797756,-1,0,other,3-jul,92,28092,Middle-aged (31-50),none
38,self-employed,single,secondary,592,0,0,cellular,5.62040086571715,-1,0,other,6-may,592,22592,Middle-aged (31-50),none
30,self-employed,married,tertiary,543,1,1,unknown,7.27931883541462,-1,0,other,4-jun,543,23543,Young (18-30),none
36,admin.,married,tertiary,1145,1,0,cellular,5.293304824724492,181,3,failure,29-mar,4580,24145,Middle-aged (31-50),medium
34,blue-collar,married,secondary,-257,1,0,cellular,5.081404364984463,368,4,failure,15-may,-1285,16743,Middle-aged (31-50),medium
33,management,single,tertiary,437,1,0,cellular,5.298317366548036,150,5,failure,20-apr,2622,28437,Middle-aged (31-50),medium
54,blue-collar,married,secondary,537,0,0,cellular,5.424950017481403,-1,0,other,4-aug,537,17537,Senior (51-70),none
46,blue-collar,married,primary,776,0,1,telephone,4.343805421853684,-1,0,other,11-jul,776,16776,Middle-aged (31-50),none
48,management,married,tertiary,2266,0,0,cellular,6.517671272912275,-1,0,other,18-nov,2266,30266,Middle-aged (31-50),none
21,student,single,primary,1596,0,0,cellular,4.624972813284271,-1,0,other,25-may,1596,7596,Young (18-30),none
42,blue-collar,married,primary,832,0,0,unknown,2.6390573296152584,-1,0,other,20-jun,832,16832,Middle-aged (31-50),none
40,admin.,single,secondary,1670,1,0,unknown,5.087596335232384,-1,0,other,18-jun,1670,23670,Middle-aged (31-50),none
57,blue-collar,married,secondary,-353,0,1,unknown,3.295836866004329,-1,0,other,29-may,-353,16647,Senior (51-70),none
22,services,married,secondary,817,1,0,cellular,4.859812404361672,-1,0,other,18-may,817,17817,Young (18-30),none
35,services,married,secondary,629,0,1,cellular,6.251903883165888,-1,0,other,8-jul,629,17629,Middle-aged (31-50),none
27,services,single,secondary,2457,1,0,unknown,4.820281565605037,-1,0,other,29-may,2457,19457,Young (18-30),none
44,management,married,tertiary,-84,1,0,cellular,5.075173815233827,-1,0,other,27-aug,-84,27916,Middle-aged (31-50),none
50,management,married,tertiary,1158,1,0,unknown,5.017279836814924,-1,0,other,30-may,1158,29158,Middle-aged (31-50),none
38,blue-collar,married,secondary,395,1,0,cellular,4.430816798843313,367,2,failure,8-may,1185,17395,Middle-aged (31-50),low
33,blue-collar,married,secondary,2254,1,0,cellular,4.875197323201151,148,1,failure,17-apr,4508,19254,Middle-aged (31-50),low
59,management,married,secondary,0,0,1,cellular,4.110873864173311,-1,0,other,10-jul,0,27000,Senior (51-70),none
45,services,single,secondary,303,1,0,cellular,4.709530201312334,-1,0,other,20-apr,303,17303,Middle-aged (31-50),none
30,services,married,secondary,475,0,0,cellular,5.262690188904886,-1,0,other,22-aug,475,17475,Young (18-30),none
41,services,married,secondary,171,0,0,cellular,4.276666119016055,-1,0,other,21-jul,171,17171,Middle-aged (31-50),none
34,blue-collar,married,secondary,0,1,0,unknown,6.660575149839686,-1,0,other,30-jun,0,17000,Middle-aged (31-50),none
28,blue-collar,married,secondary,723,1,1,unknown,5.572154032177765,-1,0,other,5-may,723,17723,Young (18-30),none
31,technician,married,tertiary,0,0,0,cellular,4.2626798770413155,-1,0,other,29-aug,0,23000,Middle-aged (31-50),none
50,admin.,single,primary,181,1,0,cellular,4.787491742782046,372,3,failure,15-may,724,21181,Middle-aged (31-50),medium
33,blue-collar,married,primary,716,1,0,unknown,4.430816798843313,-1,0,other,7-may,716,16716,Middle-aged (31-50),none
44,management,married,tertiary,119,1,0,cellular,4.219507705176107,-1,0,other,10-jul,119,28119,Middle-aged (31-50),none
57,technician,divorced,secondary,285,0,0,cellular,5.855071922202427,-1,0,other,4-feb,285,22285,Senior (51-70),none
33,entrepreneur,married,secondary,-118,1,1,unknown,6.045005314036012,-1,0,other,27-may,-118,21882,Middle-aged (31-50),none
30,self-employed,single,tertiary,0,1,0,cellular,4.060443010546419,301,1,failure,5-may,0,23000,Young (18-30),low
50,management,married,tertiary,0,0,0,cellular,5.298317366548036,205,1,failure,30-jan,0,28000,Middle-aged (31-50),low
47,management,married,tertiary,288,0,0,cellular,4.624972813284271,-1,0,other,1-oct,288,28288,Middle-aged (31-50),none
43,blue-collar,married,primary,985,1,0,cellular,3.58351893845611,-1,0,other,16-apr,985,16985,Middle-aged (31-50),none
60,management,single,tertiary,2190,0,0,cellular,6.400257445308821,-1,0,other,11-aug,2190,30190,Senior (51-70),none
33,management,single,tertiary,-149,1,0,cellular,5.950642552587727,-1,0,other,22-jul,-149,27851,Middle-aged (31-50),none
34,management,married,tertiary,158,0,0,cellular,5.631211781821365,132,4,failure,9-sep,790,28158,Middle-aged (31-50),medium
43,management,married,tertiary,657,0,0,unknown,5.908082938168931,-1,0,other,18-jun,657,28657,Middle-aged (31-50),none
55,retired,married,secondary,85,0,0,unknown,5.43372200355424,-1,0,other,3-jul,85,12085,Senior (51-70),none
47,self-employed,married,secondary,2,0,0,cellular,5.4680601411351315,-1,0,other,5-feb,2,22002,Middle-aged (31-50),none
47,admin.,married,secondary,1358,1,0,cellular,4.394449154672439,-1,0,other,14-may,1358,23358,Middle-aged (31-50),none
25,technician,single,tertiary,160,0,1,unknown,5.0238805208462765,-1,0,other,13-jul,160,23160,Young (18-30),none
58,technician,married,secondary,3399,0,0,telephone,7.395721608602045,188,8,success,30-nov,30591,25399,Senior (51-70),high
31,technician,single,secondary,391,0,0,cellular,5.820082930352362,-1,0,other,13-aug,391,22391,Middle-aged (31-50),none
29,blue-collar,married,secondary,723,0,1,cellular,5.4638318050256105,-1,0,other,17-jul,723,17723,Young (18-30),none
34,management,single,tertiary,178,1,0,cellular,2.70805020110221,-1,0,other,15-may,178,28178,Middle-aged (31-50),none
53,admin.,married,secondary,1739,1,0,unknown,4.6443908991413725,-1,0,other,15-may,1739,23739,Senior (51-70),none
34,management,single,tertiary,6707,1,0,cellular,2.833213344056216,154,4,other,20-apr,33535,34707,Middle-aged (31-50),medium
30,management,single,tertiary,47,0,1,cellular,2.4849066497880004,-1,0,other,31-jul,47,28047,Young (18-30),none
36,admin.,single,secondary,1281,0,0,telephone,4.787491742782046,-1,0,other,24-jul,1281,23281,Middle-aged (31-50),none
45,blue-collar,married,primary,85,1,0,unknown,5.093750200806762,-1,0,other,8-may,85,16085,Middle-aged (31-50),none
33,blue-collar,married,secondary,983,0,0,unknown,2.302585092994046,-1,0,other,8-sep,983,17983,Middle-aged (31-50),none
48,blue-collar,married,primary,551,1,1,unknown,5.958424693029782,-1,0,other,18-jun,551,16551,Middle-aged (31-50),none
34,management,single,secondary,516,1,0,cellular,5.680172609017068,-1,0,other,28-jul,516,27516,Middle-aged (31-50),none
32,management,divorced,tertiary,530,1,0,cellular,4.882801922586371,127,3,failure,29-jan,2120,28530,Middle-aged (31-50),medium
45,management,married,tertiary,126,1,0,cellular,4.532599493153256,342,1,failure,20-apr,252,28126,Middle-aged (31-50),low
32,management,married,tertiary,210,0,0,cellular,4.804021044733257,-1,0,other,14-jul,210,28210,Middle-aged (31-50),none
37,self-employed,married,tertiary,865,1,1,cellular,5.808142489980444,-1,0,other,9-jul,865,23865,Middle-aged (31-50),none
47,blue-collar,married,primary,2269,1,0,cellular,4.890349128221754,279,2,failure,18-may,6807,18269,Middle-aged (31-50),low
48,unemployed,married,secondary,11371,1,0,cellular,4.700480365792417,-1,0,other,3-feb,11371,18371,Middle-aged (31-50),none
34,services,married,secondary,1182,1,0,unknown,4.8283137373023015,-1,0,other,28-may,1182,18182,Middle-aged (31-50),none
32,blue-collar,married,primary,50,1,0,cellular,5.62040086571715,370,2,failure,13-may,150,16050,Middle-aged (31-50),low
48,blue-collar,married,secondary,741,1,0,cellular,5.429345628954441,-1,0,other,16-apr,741,17741,Middle-aged (31-50),none
40,management,divorced,tertiary,49,0,0,cellular,5.521460917862246,-1,0,other,6-feb,49,28049,Middle-aged (31-50),none
33,technician,single,tertiary,154,0,0,cellular,5.075173815233827,-1,0,other,18-mar,154,23154,Middle-aged (31-50),none
46,blue-collar,married,primary,-287,1,0,unknown,4.736198448394496,-1,0,other,30-may,-287,15713,Middle-aged (31-50),none
35,management,married,secondary,2415,1,1,cellular,5.855071922202427,-1,0,other,16-apr,2415,29415,Middle-aged (31-50),none
34,admin.,single,tertiary,2045,0,0,cellular,4.990432586778736,-1,0,other,29-jan,2045,25045,Middle-aged (31-50),none
37,management,married,tertiary,865,1,0,cellular,4.624972813284271,-1,0,other,3-jun,865,28865,Middle-aged (31-50),none
57,technician,divorced,secondary,910,1,0,unknown,5.214935757608986,-1,0,other,3-jun,910,22910,Senior (51-70),none
58,unemployed,married,secondary,68,0,0,cellular,5.135798437050262,-1,0,other,26-may,68,7068,Senior (51-70),none
47,blue-collar,married,secondary,0,1,0,cellular,6.517671272912275,-1,0,other,21-jul,0,17000,Middle-aged (31-50),none
37,technician,married,tertiary,16,1,1,unknown,5.0369526024136295,-1,0,other,7-may,16,23016,Middle-aged (31-50),none
52,technician,divorced,secondary,1161,1,0,unknown,5.605802066295998,-1,0,other,13-may,1161,23161,Senior (51-70),none
34,services,divorced,secondary,27,1,0,cellular,5.262690188904886,-1,0,other,6-may,27,17027,Middle-aged (31-50),none
56,management,married,tertiary,4889,0,0,cellular,6.559615237493242,-1,0,other,22-aug,4889,32889,Senior (51-70),none
45,technician,married,tertiary,1780,0,0,unknown,6.142037405587356,-1,0,other,9-jun,1780,24780,Middle-aged (31-50),none
44,management,married,secondary,3286,1,0,cellular,6.345636360828596,-1,0,other,18-jul,3286,30286,Middle-aged (31-50),none
30,admin.,married,primary,624,1,0,cellular,5.3612921657094255,368,1,failure,15-may,1248,21624,Young (18-30),low
52,unemployed,married,secondary,-9,0,0,unknown,4.820281565605037,-1,0,other,9-jun,-9,6991,Senior (51-70),none
75,retired,divorced,primary,18,0,0,cellular,5.407171771460119,-1,0,other,24-apr,18,11018,Elderly (71+),none
43,admin.,divorced,secondary,57,0,0,unknown,3.8501476017100584,-1,0,other,11-jun,57,22057,Middle-aged (31-50),none
51,unemployed,divorced,primary,2244,0,0,telephone,5.8888779583328805,-1,0,other,28-jan,2244,8244,Senior (51-70),none
38,management,married,tertiary,2656,0,0,cellular,5.442417710521793,-1,0,other,8-jul,2656,30656,Middle-aged (31-50),none
26,management,single,tertiary,1274,1,0,cellular,5.25227342804663,84,1,failure,1-jun,2548,29274,Young (18-30),low
58,technician,married,secondary,7554,0,0,telephone,5.123963979403259,469,1,success,9-feb,15108,29554,Senior (51-70),low
46,management,married,tertiary,-267,0,0,unknown,5.521460917862246,-1,0,other,23-may,-267,27733,Middle-aged (31-50),none
25,services,married,secondary,-282,1,1,cellular,5.293304824724492,-1,0,other,25-jul,-282,16718,Young (18-30),none
56,retired,married,secondary,0,0,1,cellular,4.709530201312334,-1,0,other,7-aug,0,12000,Senior (51-70),none
38,services,married,secondary,823,1,0,unknown,4.890349128221754,-1,0,other,3-jun,823,17823,Middle-aged (31-50),none
41,blue-collar,married,primary,178,1,0,unknown,1.791759469228055,791,1,failure,20-jul,356,16178,Middle-aged (31-50),low
29,admin.,married,secondary,445,1,0,unknown,6.194405391104672,-1,0,other,28-may,445,22445,Young (18-30),none
45,management,married,tertiary,1847,0,0,unknown,4.356708826689592,-1,0,other,16-jun,1847,29847,Middle-aged (31-50),none
34,admin.,single,secondary,303,0,0,cellular,4.553876891600541,200,6,success,21-dec,2121,22303,Middle-aged (31-50),high
37,services,divorced,secondary,135,0,0,cellular,6.133398042996649,-1,0,other,10-jul,135,17135,Middle-aged (31-50),none
39,admin.,married,secondary,145,1,1,cellular,5.823045895483019,330,6,other,13-may,1015,22145,Middle-aged (31-50),high
47,services,married,secondary,505,0,0,unknown,5.030437921392435,-1,0,other,20-jun,505,17505,Middle-aged (31-50),none
51,blue-collar,married,secondary,717,0,0,cellular,4.955827057601261,-1,0,other,5-aug,717,17717,Senior (51-70),none
32,management,married,tertiary,3651,1,0,cellular,4.962844630259907,-1,0,other,20-nov,3651,31651,Middle-aged (31-50),none
49,entrepreneur,married,tertiary,9824,0,0,unknown,4.248495242049359,-1,0,other,5-jun,9824,32824,Middle-aged (31-50),none
34,services,single,secondary,16,1,0,cellular,5.831882477283517,-1,0,other,20-nov,16,17016,Middle-aged (31-50),none
50,services,married,secondary,753,0,0,unknown,4.0943445622221,-1,0,other,18-jun,753,17753,Middle-aged (31-50),none
47,management,married,tertiary,1105,0,0,unknown,5.198497031265826,-1,0,other,20-jun,1105,29105,Middle-aged (31-50),none
44,blue-collar,married,secondary,-674,1,0,unknown,5.552959584921617,-1,0,other,5-may,-674,16326,Middle-aged (31-50),none
26,technician,single,tertiary,3628,0,0,cellular,5.0238805208462765,-1,0,other,5-may,3628,26628,Young (18-30),none
37,management,married,tertiary,58,1,0,unknown,4.59511985013459,-1,0,other,5-may,58,28058,Middle-aged (31-50),none
25,admin.,single,tertiary,1141,1,0,cellular,6.577861357721047,347,1,failure,5-may,2282,24141,Young (18-30),low
42,admin.,single,tertiary,3465,1,0,unknown,5.924255797414532,-1,0,other,23-may,3465,26465,Middle-aged (31-50),none
45,housemaid,married,primary,0,0,0,cellular,5.278114659230517,-1,0,other,14-aug,0,11000,Middle-aged (31-50),none
57,technician,married,tertiary,1181,0,0,cellular,5.135798437050262,182,2,success,29-jul,3543,24181,Senior (51-70),low
57,technician,divorced,secondary,204,0,0,unknown,4.584967478670572,-1,0,other,6-jun,204,22204,Senior (51-70),none
25,student,single,secondary,2975,0,0,cellular,6.684611727667927,-1,0,other,2-sep,2975,9975,Young (18-30),none
45,unemployed,divorced,secondary,5163,0,0,unknown,2.302585092994046,-1,0,other,20-jun,5163,12163,Middle-aged (31-50),none
39,entrepreneur,married,secondary,0,0,0,cellular,6.270988431858299,-1,0,other,16-jul,0,22000,Middle-aged (31-50),none
59,admin.,married,secondary,373,1,1,cellular,5.8944028342648505,-1,0,other,28-jul,373,22373,Senior (51-70),none
38,blue-collar,married,secondary,-390,1,0,unknown,5.662960480135946,-1,0,other,5-may,-390,16610,Middle-aged (31-50),none
48,technician,married,secondary,0,1,1,unknown,6.872128101338986,-1,0,other,15-may,0,22000,Middle-aged (31-50),none
54,retired,single,primary,466,0,0,cellular,5.0238805208462765,-1,0,other,5-jun,466,11466,Senior (51-70),none
28,blue-collar,single,secondary,975,1,0,unknown,4.0943445622221,-1,0,other,18-jun,975,17975,Young (18-30),none
55,management,married,tertiary,39098,0,0,cellular,5.4680601411351315,-1,0,other,27-may,39098,67098,Senior (51-70),none
63,retired,married,secondary,0,0,0,telephone,4.30406509320417,-1,0,other,7-oct,0,12000,Senior (51-70),none
32,admin.,divorced,secondary,-18,1,0,unknown,5.049856007249537,-1,0,other,12-may,-18,21982,Middle-aged (31-50),none
55,blue-collar,married,primary,3485,0,0,cellular,6.439350371100098,-1,0,other,18-aug,3485,19485,Senior (51-70),none
40,management,married,tertiary,342,1,0,cellular,4.897839799950911,-1,0,other,13-may,342,28342,Middle-aged (31-50),none
58,blue-collar,married,secondary,1626,0,0,cellular,5.971261839790462,-1,0,other,20-aug,1626,18626,Senior (51-70),none
34,services,single,secondary,194,1,1,cellular,5.0106352940962555,268,2,other,15-apr,582,17194,Middle-aged (31-50),low
47,technician,married,secondary,-401,1,0,unknown,4.3694478524670215,-1,0,other,23-may,-401,21599,Middle-aged (31-50),none
55,admin.,married,secondary,139,1,0,unknown,3.295836866004329,-1,0,other,30-may,139,22139,Senior (51-70),none
49,management,married,tertiary,5969,0,0,cellular,5.556828061699537,-1,0,other,30-jul,5969,33969,Middle-aged (31-50),none
41,technician,single,tertiary,5365,1,0,cellular,6.023447592961033,-1,0,other,7-may,5365,28365,Middle-aged (31-50),none
31,blue-collar,married,primary,81,1,0,unknown,5.5053315359323625,-1,0,other,13-may,81,16081,Middle-aged (31-50),none
39,technician,married,secondary,211,0,0,telephone,3.9889840465642745,-1,0,other,6-feb,211,22211,Middle-aged (31-50),none
33,technician,married,tertiary,8023,0,0,cellular,4.68213122712422,105,3,failure,30-nov,32092,31023,Middle-aged (31-50),medium
35,technician,single,tertiary,992,1,0,telephone,7.256297239690681,170,4,failure,12-feb,4960,23992,Middle-aged (31-50),medium
33,management,single,tertiary,-67,1,0,unknown,5.8998973535824915,-1,0,other,5-may,-67,27933,Middle-aged (31-50),none
32,management,married,tertiary,3158,0,1,cellular,4.962844630259907,-1,0,other,5-aug,3158,31158,Middle-aged (31-50),none
31,management,single,secondary,453,1,0,unknown,5.953243334287785,-1,0,other,9-may,453,27453,Middle-aged (31-50),none
31,technician,single,tertiary,208,0,0,cellular,7.20414929203594,-1,0,other,12-aug,208,23208,Middle-aged (31-50),none
43,housemaid,married,primary,94,0,0,cellular,3.58351893845611,-1,0,other,23-jul,94,11094,Middle-aged (31-50),none
40,blue-collar,married,primary,328,1,0,cellular,4.727387818712341,-1,0,other,13-may,328,16328,Middle-aged (31-50),none
29,management,married,tertiary,900,0,0,cellular,5.62040086571715,-1,0,other,17-jul,900,28900,Young (18-30),none
29,admin.,single,secondary,468,1,1,unknown,5.869296913133774,-1,0,other,23-may,468,22468,Young (18-30),none
31,entrepreneur,single,secondary,0,1,0,cellular,4.04305126783455,176,1,failure,15-may,0,22000,Middle-aged (31-50),low
33,technician,single,tertiary,127,1,0,cellular,6.369900982828227,222,17,failure,6-apr,2286,23127,Middle-aged (31-50),high
49,technician,married,secondary,2718,0,0,unknown,4.74493212836325,-1,0,other,19-may,2718,24718,Middle-aged (31-50),none
51,technician,married,tertiary,0,0,0,cellular,6.4967749901858625,66,2,success,7-may,0,23000,Senior (51-70),low
50,housemaid,married,secondary,0,1,0,cellular,5.081404364984463,-1,0,other,22-jul,0,12000,Middle-aged (31-50),none
21,student,single,secondary,215,0,0,cellular,5.948034989180646,89,7,success,24-may,1720,7215,Young (18-30),high
51,blue-collar,married,primary,7098,0,0,cellular,7.294377299288821,-1,0,other,6-aug,7098,23098,Senior (51-70),none
41,blue-collar,married,secondary,2152,1,0,cellular,5.91350300563827,-1,0,other,17-nov,2152,19152,Middle-aged (31-50),none
